2026-04-13T09:22:05.488Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:22:05.491Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:22:05.491Z - Nearby Found: 1
2026-04-13T09:46:00.967Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:46:00.980Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:46:00.981Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:46:00.982Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:46:00.983Z - Nearby Found: 1
2026-04-13T09:50:53.961Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:50:53.963Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:50:53.964Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:50:53.965Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:50:53.965Z - Nearby Found: 1
2026-04-13T10:03:03.574Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:03:03.576Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:03:03.577Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:03:03.578Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:03:03.579Z - Nearby Found: 1
2026-04-13T10:18:58.096Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:58.098Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:58.099Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:58.100Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:58.101Z - Nearby Found: 1
2026-04-13T10:18:59.246Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:59.247Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:59.248Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:59.248Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:59.248Z - Nearby Found: 1
2026-04-13T11:16:32.639Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:16:32.652Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:16:32.653Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:37:27.741Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:37:27.742Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:37:27.743Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:58:57.141Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:58:57.142Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:58:57.143Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:10:21.414Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:10:21.416Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:10:21.417Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:12:13.772Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:12:13.774Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:12:13.776Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:14:38.080Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:14:38.082Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:14:38.083Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:15:28.626Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:15:28.628Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:15:28.630Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-14T05:21:05.079Z - Order #EZ-4654 created. Finding nearby vendors... Found: 1
2026-04-14T05:21:05.085Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:26:26.470Z - Order #EZ-6689 created. Finding nearby vendors... Found: 1
2026-04-14T05:26:26.473Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:30:49.066Z - Order #EZ-5561 created. Finding nearby vendors... Found: 1
2026-04-14T05:30:49.071Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-05-05T04:44:20.569Z - [DEBUG] Orders found for 9999999991: 31
2026-05-05T04:44:20.581Z - 📡 [TRAFFIC] 10:14:20 am | GET /api/orders/my?customerId=69f1d2bc2c76f5ab4ec82160
2026-05-05T04:44:20.582Z - [DEBUG] Fetching orders for CustomerID: 69f1d2bc2c76f5ab4ec82160. Detecting phone...
2026-05-05T04:44:20.612Z - [DEBUG] Found phone: 9999999991 for account 69f1d2bc2c76f5ab4ec82160
2026-05-05T04:44:20.648Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-05-05T04:44:20.743Z - [DEBUG] Orders found for 9999999991: 31
2026-05-05T04:44:27.665Z - 📡 [TRAFFIC] 10:14:27 am | POST /api/b2b-orders/place
2026-05-05T04:44:29.150Z - 📡 [TRAFFIC] 10:14:29 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:44:32.766Z - 📡 [TRAFFIC] 10:14:32 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:44:32.769Z - 📡 [TRAFFIC] 10:14:32 am | GET /api/b2b-orders/timeline
2026-05-05T04:44:32.812Z - 📡 [TRAFFIC] 10:14:32 am | GET /api/b2b-orders/timeline
2026-05-05T04:44:32.865Z - 📡 [TRAFFIC] 10:14:32 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:44:36.533Z - 📡 [TRAFFIC] 10:14:36 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:44:36.565Z - 📡 [TRAFFIC] 10:14:36 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:44:47.108Z - 📡 [TRAFFIC] 10:14:47 am | PATCH /api/auth/profile/update/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:44:51.041Z - 📡 [TRAFFIC] 10:14:51 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:44:51.077Z - 📡 [TRAFFIC] 10:14:51 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:00.987Z - 📡 [TRAFFIC] 10:15:00 am | PATCH /api/auth/profile/update/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:03.806Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:03.811Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:03.820Z - 📡 [TRAFFIC] 10:15:03 am | POST /api/auth/update-fcm-token
2026-05-05T04:45:03.825Z - 📡 [TRAFFIC] 10:15:03 am | POST /api/auth/update-fcm-token
2026-05-05T04:45:03.905Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:03.921Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:03.925Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T04:45:03.931Z - 📡 [TRAFFIC] 10:15:03 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:04.011Z - 📡 [TRAFFIC] 10:15:04 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T04:45:04.075Z - 📡 [TRAFFIC] 10:15:04 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:07.666Z - 📡 [TRAFFIC] 10:15:07 am | GET /api/materials
2026-05-05T04:45:07.669Z - 📡 [TRAFFIC] 10:15:07 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:07.710Z - 📡 [TRAFFIC] 10:15:07 am | GET /api/materials
2026-05-05T04:45:07.713Z - 📡 [TRAFFIC] 10:15:07 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:11.581Z - 📡 [TRAFFIC] 10:15:11 am | POST /api/b2b-orders/place
2026-05-05T04:45:13.626Z - 📡 [TRAFFIC] 10:15:13 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T04:45:16.570Z - 📡 [TRAFFIC] 10:15:16 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:45:16.573Z - 📡 [TRAFFIC] 10:15:16 am | GET /api/b2b-orders/timeline
2026-05-05T04:45:16.606Z - 📡 [TRAFFIC] 10:15:16 am | GET /api/b2b-orders/timeline
2026-05-05T04:45:16.670Z - 📡 [TRAFFIC] 10:15:16 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:46:38.129Z - 📡 [TRAFFIC] 10:16:38 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T04:46:38.132Z - 📡 [TRAFFIC] 10:16:38 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T04:46:38.229Z - 📡 [TRAFFIC] 10:16:38 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T04:46:38.232Z - 📡 [TRAFFIC] 10:16:38 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82162&role=vendor
2026-05-05T04:49:19.278Z - 📡 [TRAFFIC] 10:19:19 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T04:49:19.380Z - 📡 [TRAFFIC] 10:19:19 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:49:19.383Z - 📡 [TRAFFIC] 10:19:19 am | GET /api/b2b-orders/timeline
2026-05-05T04:49:24.332Z - 📡 [TRAFFIC] 10:19:24 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T04:49:24.442Z - 📡 [TRAFFIC] 10:19:24 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:49:24.445Z - 📡 [TRAFFIC] 10:19:24 am | GET /api/b2b-orders/timeline
2026-05-05T04:55:34.166Z - 📡 [TRAFFIC] 10:25:34 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T04:55:34.269Z - 📡 [TRAFFIC] 10:25:34 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:55:34.272Z - 📡 [TRAFFIC] 10:25:34 am | GET /api/b2b-orders/timeline
2026-05-05T04:56:20.372Z - SOCKET_JOIN - Client VySp3VOUmQHsMmZsAAAH -> vendors_pool
2026-05-05T04:56:20.575Z - SOCKET_JOIN - Client VySp3VOUmQHsMmZsAAAH -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T04:56:20.931Z - SOCKET_JOIN - Client kKXdXEgnkXZLHs3NAAAE -> user_69f1d2bc2c76f5ab4ec82160
2026-05-05T04:56:21.109Z - SOCKET_JOIN - Client XwLPA0wGf-Luk9ZfAAAN -> vendors_pool
2026-05-05T04:56:21.138Z - SOCKET_JOIN - Client XwLPA0wGf-Luk9ZfAAAN -> user_69f1d2bc2c76f5ab4ec82162
2026-05-05T04:59:28.010Z - 📡 [TRAFFIC] 10:29:28 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T04:59:28.835Z - 📡 [TRAFFIC] 10:29:28 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T04:59:28.838Z - 📡 [TRAFFIC] 10:29:28 am | GET /api/b2b-orders/timeline
2026-05-05T05:01:56.761Z - 📡 [TRAFFIC] 10:31:56 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T05:01:56.948Z - 📡 [TRAFFIC] 10:31:56 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:01:56.951Z - 📡 [TRAFFIC] 10:31:56 am | GET /api/b2b-orders/timeline
2026-05-05T05:02:01.174Z - 📡 [TRAFFIC] 10:32:01 am | PATCH /api/b2b-orders/69f972fa3582bb12f79038af/status
2026-05-05T05:02:01.318Z - 📡 [TRAFFIC] 10:32:01 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:02:01.321Z - 📡 [TRAFFIC] 10:32:01 am | GET /api/b2b-orders/timeline
2026-05-05T05:02:43.127Z - 📡 [TRAFFIC] 10:32:43 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:02:43.130Z - 📡 [TRAFFIC] 10:32:43 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:02:43.238Z - 📡 [TRAFFIC] 10:32:43 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:02:43.241Z - 📡 [TRAFFIC] 10:32:43 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82162&role=vendor
2026-05-05T05:02:45.347Z - 📡 [TRAFFIC] 10:32:45 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:02:45.351Z - 📡 [TRAFFIC] 10:32:45 am | GET /api/b2b-orders/timeline
2026-05-05T05:02:45.462Z - 📡 [TRAFFIC] 10:32:45 am | GET /api/b2b-orders/timeline
2026-05-05T05:02:45.559Z - 📡 [TRAFFIC] 10:32:45 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:04:50.299Z - SOCKET_JOIN - Client VySp3VOUmQHsMmZsAAAH -> vendors_pool
2026-05-05T05:04:50.333Z - SOCKET_JOIN - Client VySp3VOUmQHsMmZsAAAH -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T05:04:50.609Z - SOCKET_JOIN - Client kKXdXEgnkXZLHs3NAAAE -> user_69f1d2bc2c76f5ab4ec82160
2026-05-05T05:04:51.237Z - SOCKET_JOIN - Client XwLPA0wGf-Luk9ZfAAAN -> vendors_pool
2026-05-05T05:04:51.282Z - SOCKET_JOIN - Client XwLPA0wGf-Luk9ZfAAAN -> user_69f1d2bc2c76f5ab4ec82162
2026-05-05T05:13:32.208Z - 📡 [TRAFFIC] 10:43:32 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:13:38.359Z - 📡 [TRAFFIC] 10:43:38 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:13:48.844Z - 📡 [TRAFFIC] 10:43:48 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:13:49.092Z - 📡 [TRAFFIC] 10:43:49 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:13:51.966Z - 📡 [TRAFFIC] 10:43:51 am | GET /api/materials
2026-05-05T05:13:51.969Z - 📡 [TRAFFIC] 10:43:51 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:13:52.020Z - 📡 [TRAFFIC] 10:43:52 am | GET /api/materials
2026-05-05T05:13:52.089Z - 📡 [TRAFFIC] 10:43:52 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:13:58.295Z - 📡 [TRAFFIC] 10:43:58 am | POST /api/b2b-orders/place
2026-05-05T05:13:59.972Z - 📡 [TRAFFIC] 10:43:59 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:14:03.313Z - 📡 [TRAFFIC] 10:44:03 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:03.315Z - 📡 [TRAFFIC] 10:44:03 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:03.359Z - 📡 [TRAFFIC] 10:44:03 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:03.416Z - 📡 [TRAFFIC] 10:44:03 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:06.318Z - 📡 [TRAFFIC] 10:44:06 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:06.321Z - 📡 [TRAFFIC] 10:44:06 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:06.364Z - 📡 [TRAFFIC] 10:44:06 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:06.428Z - 📡 [TRAFFIC] 10:44:06 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:08.769Z - 📡 [TRAFFIC] 10:44:08 am | PATCH /api/b2b-orders/69f97c960a6f3c62aec5039f/status
2026-05-05T05:14:09.313Z - 📡 [TRAFFIC] 10:44:09 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:09.318Z - 📡 [TRAFFIC] 10:44:09 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:14.676Z - 📡 [TRAFFIC] 10:44:14 am | PATCH /api/b2b-orders/69f97c960a6f3c62aec5039f/status
2026-05-05T05:14:15.408Z - 📡 [TRAFFIC] 10:44:15 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:15.410Z - 📡 [TRAFFIC] 10:44:15 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:24.082Z - 📡 [TRAFFIC] 10:44:24 am | PATCH /api/b2b-orders/69f97c960a6f3c62aec5039f/status
2026-05-05T05:14:24.570Z - 📡 [TRAFFIC] 10:44:24 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:24.572Z - 📡 [TRAFFIC] 10:44:24 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:44.566Z - 📡 [TRAFFIC] 10:44:44 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:14:44.571Z - 📡 [TRAFFIC] 10:44:44 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:44.634Z - 📡 [TRAFFIC] 10:44:44 am | GET /api/b2b-orders/timeline
2026-05-05T05:14:44.773Z - 📡 [TRAFFIC] 10:44:44 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:16:38.131Z - 📡 [TRAFFIC] 10:46:38 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:16:38.134Z - 📡 [TRAFFIC] 10:46:38 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:16:38.232Z - 📡 [TRAFFIC] 10:46:38 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:16:38.234Z - 📡 [TRAFFIC] 10:46:38 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82162&role=vendor
2026-05-05T05:32:12.295Z - 📡 [TRAFFIC] 11:02:12 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:12.305Z - 📡 [TRAFFIC] 11:02:12 am | GET /api/b2b-orders/timeline
2026-05-05T05:32:14.188Z - 📡 [TRAFFIC] 11:02:14 am | GET /api/b2b-orders/timeline
2026-05-05T05:32:14.475Z - 📡 [TRAFFIC] 11:02:14 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:22.879Z - 📡 [TRAFFIC] 11:02:22 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:22.882Z - 📡 [TRAFFIC] 11:02:22 am | GET /api/b2b-orders/timeline
2026-05-05T05:32:22.922Z - 📡 [TRAFFIC] 11:02:22 am | GET /api/b2b-orders/timeline
2026-05-05T05:32:23.067Z - 📡 [TRAFFIC] 11:02:23 am | GET /api/b2b-orders/supplier/69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:43.120Z - 📡 [TRAFFIC] 11:02:43 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:43.122Z - 📡 [TRAFFIC] 11:02:43 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:43.290Z - 📡 [TRAFFIC] 11:02:43 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82162
2026-05-05T05:32:43.292Z - 📡 [TRAFFIC] 11:02:43 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82162&role=vendor
2026-05-05T05:38:58.622Z - 📡 [TRAFFIC] 11:08:58 am | GET /api/materials
2026-05-05T05:38:58.625Z - 📡 [TRAFFIC] 11:08:58 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:38:58.630Z - SOCKET_JOIN - Client FCqQimif5qVkoYgTAAAZ -> vendors_pool
2026-05-05T05:38:58.663Z - SOCKET_JOIN - Client FCqQimif5qVkoYgTAAAZ -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T05:38:58.664Z - SOCKET_JOIN - Client FCqQimif5qVkoYgTAAAZ -> vendors_pool
2026-05-05T05:38:58.665Z - SOCKET_JOIN - Client FCqQimif5qVkoYgTAAAZ -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T05:38:58.724Z - 📡 [TRAFFIC] 11:08:58 am | GET /api/materials
2026-05-05T05:38:58.908Z - 📡 [TRAFFIC] 11:08:58 am | GET /api/b2b-orders/vendor/69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.665Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.670Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.681Z - 📡 [TRAFFIC] 11:09:04 am | POST /api/auth/update-fcm-token
2026-05-05T05:39:04.686Z - 📡 [TRAFFIC] 11:09:04 am | POST /api/auth/update-fcm-token
2026-05-05T05:39:04.882Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.954Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.959Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:39:04.963Z - 📡 [TRAFFIC] 11:09:04 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T05:39:05.087Z - 📡 [TRAFFIC] 11:09:05 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T05:39:05.092Z - 📡 [TRAFFIC] 11:09:05 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.112Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.116Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.120Z - SOCKET_JOIN - Client 4ZVfPk6DUytKG3J1AAAb -> vendors_pool
2026-05-05T05:42:59.139Z - SOCKET_JOIN - Client 4ZVfPk6DUytKG3J1AAAb -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.141Z - SOCKET_JOIN - Client 4ZVfPk6DUytKG3J1AAAb -> vendors_pool
2026-05-05T05:42:59.141Z - SOCKET_JOIN - Client 4ZVfPk6DUytKG3J1AAAb -> user_69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.184Z - 📡 [TRAFFIC] 11:12:59 am | POST /api/auth/update-fcm-token
2026-05-05T05:42:59.190Z - 📡 [TRAFFIC] 11:12:59 am | POST /api/auth/update-fcm-token
2026-05-05T05:42:59.707Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/auth/vendor-earnings?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.874Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.877Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:42:59.880Z - 📡 [TRAFFIC] 11:12:59 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T05:43:04.033Z - 📡 [TRAFFIC] 11:13:04 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-05-05T05:43:04.036Z - 📡 [TRAFFIC] 11:13:04 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-05-05T05:43:06.605Z - 📡 [TRAFFIC] 11:13:06 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82163&role=admin
2026-05-05T05:43:06.612Z - SOCKET_JOIN - Client PdZBRkAwPis2QCPtAAAd -> user_69f1d2bc2c76f5ab4ec82163
2026-05-05T05:43:06.617Z - 📡 [TRAFFIC] 11:13:06 am | GET /api/admin/customer-payments
